text,label,score,source_url,char_len,word_len
"30 events found. Events Search and Views Navigation Search Enter Keyword. Search for Events by Keyword. Find Events Event Views Navigation List List Month Day Today Now Now - 10/5/2025 October 5 Select date. June 2025 Sun 8 June 8 @ 11:30 am - 12:30 pm Yoga in the Gallery – June 8 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - June 8- 11:30a-12:30p Get Tickets $20.00 Sun 8 June 8 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All […] Sun 15 June 15 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […] Sun 22 June 22 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […] Sat 28 June 28 @ 6:00 pm - 8:00 pm Opening Night Reception – Metro Montage XXV Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission […] Sun 29 June 29 @ 11:30 am - 12:30 pm Yoga in the Gallery – June 29 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - June 29 - 11:30a-12:30p Get Tickets $20.00 July 2025 Sun 6 July 6 @ 11:30 am - 12:30 pm Yoga in the Gallery – July 6 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - July 6 - 11:30a-12:30p Get Tickets $20.00 Sun 6 July 6 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […] Sun 6 July 6 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […] Sun 13 July 13 @ 11:30 am - 12:30 pm Yoga in the Gallery – July 13 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - July 13 - 11:30a-12:30p Get Tickets $20.00 Sun 13 July 13 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […] Sun 20 July 20 @ 11:30 am - 12:30 pm Yoga in the Gallery – July 20 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - July 20 - 11:30a-12:30p Get Tickets $20.00 Sun 20 July 20 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […] Sun 27 July 27 @ 11:30 am - 12:30 pm Yoga in the Gallery – July 27 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - July 27 - 11:30a-12:30p Get Tickets $20.00 Tue 29 July 29 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story starts promptly at 11:15 am. Get Tickets $7.00 11 tickets left August 2025 Sun 3 August 3 @ 11:30 am - 12:30 pm Yoga in the Gallery – August 3 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Aug 3 - 11:30a-12:30p Get Tickets $20.00 Sun 3 August 3 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […] Sun 10 August 10 @ 11:30 am - 12:30 pm Yoga in the Gallery – August 10 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Aug 10  - 11:30a-12:30p Get Tickets $20.00 Tue 12 August 12 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story starts promptly at 11:15 am. Get Tickets $7.00 12 tickets left Fri 15 August 15 @ 6:00 pm - 8:00 pm Art of the Cocktail Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Art of the Cocktail is a special event night at MCMA.  Art lovers gather to enjoy the current exhibition(s), partake of the special cocktail presented by a local taproom, and […] Sun 17 August 17 @ 11:30 am - 12:30 pm Yoga in the Gallery – August 17 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Aug 17 - 11:30a-12:30p Get Tickets $20.00 Sun 24 August 24 @ 11:30 am - 12:30 pm Yoga in the Gallery – August 24 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Aug 24 - 11:30a-12:30p Get Tickets $20.00 Tue 26 August 26 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story […] Get Tickets $7.00 12 tickets left Sun 31 August 31 @ 11:30 am - 12:30 pm Yoga in the Gallery – August 31 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Aug 31 - 11:30a-12:30p Get Tickets $20.00 September 2025 Sat 20 September 20 @ 6:00 pm - 8:00 pm Opening Night Reception – Craig Drennen & Ahmad Hassan Taylor Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission […] Sun 21 September 21 @ 11:30 am - 12:30 pm Yoga in the Gallery – September 21 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Sept 21  - 11:30a-12:30p Get Tickets $20.00 Tue 23 September 23 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story […] Get Tickets $7.00 12 tickets left Sun 28 September 28 @ 11:30 am - 12:30 pm Yoga in the Gallery – September 28 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Sept  28- 11:30a-12:30p Get Tickets $20.00 October 2025 Sun 5 October 5 @ 8:00 am - 5:00 pm Yoga in the Gallery – October 1 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Oct 1 - 11:30a-12:30p Get Tickets $20.00 Sun 5 October 5 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […] Previous Events Today Next Events Subscribe to calendar Google Calendar iCalendar Outlook 365 Outlook Live Export .ics file Export Outlook .ics file",EVENT,5,https://mariettacobbartmuseum.org/events/list/,8165,1534
"June 2025 Sun 8 June 8 @ 11:30 am - 12:30 pm Yoga in the Gallery – June 8 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - June 8- 11:30a-12:30p Get Tickets $20.00 Sun 8 June 8 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All […] Sun 15 June 15 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […] Sun 22 June 22 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […] Sat 28 June 28 @ 6:00 pm - 8:00 pm Opening Night Reception – Metro Montage XXV Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission […] Sun 29 June 29 @ 11:30 am - 12:30 pm Yoga in the Gallery – June 29 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - June 29 - 11:30a-12:30p Get Tickets $20.00 July 2025 Sun 6 July 6 @ 11:30 am - 12:30 pm Yoga in the Gallery – July 6 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - July 6 - 11:30a-12:30p Get Tickets $20.00 Sun 6 July 6 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […] Sun 6 July 6 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […] Sun 13 July 13 @ 11:30 am - 12:30 pm Yoga in the Gallery – July 13 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - July 13 - 11:30a-12:30p Get Tickets $20.00 Sun 13 July 13 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […] Sun 20 July 20 @ 11:30 am - 12:30 pm Yoga in the Gallery – July 20 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - July 20 - 11:30a-12:30p Get Tickets $20.00 Sun 20 July 20 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […] Sun 27 July 27 @ 11:30 am - 12:30 pm Yoga in the Gallery – July 27 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - July 27 - 11:30a-12:30p Get Tickets $20.00 Tue 29 July 29 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story starts promptly at 11:15 am. Get Tickets $7.00 11 tickets left August 2025 Sun 3 August 3 @ 11:30 am - 12:30 pm Yoga in the Gallery – August 3 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Aug 3 - 11:30a-12:30p Get Tickets $20.00 Sun 3 August 3 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […] Sun 10 August 10 @ 11:30 am - 12:30 pm Yoga in the Gallery – August 10 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Aug 10  - 11:30a-12:30p Get Tickets $20.00 Tue 12 August 12 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story starts promptly at 11:15 am. Get Tickets $7.00 12 tickets left Fri 15 August 15 @ 6:00 pm - 8:00 pm Art of the Cocktail Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Art of the Cocktail is a special event night at MCMA.  Art lovers gather to enjoy the current exhibition(s), partake of the special cocktail presented by a local taproom, and […] Sun 17 August 17 @ 11:30 am - 12:30 pm Yoga in the Gallery – August 17 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Aug 17 - 11:30a-12:30p Get Tickets $20.00 Sun 24 August 24 @ 11:30 am - 12:30 pm Yoga in the Gallery – August 24 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Aug 24 - 11:30a-12:30p Get Tickets $20.00 Tue 26 August 26 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story […] Get Tickets $7.00 12 tickets left Sun 31 August 31 @ 11:30 am - 12:30 pm Yoga in the Gallery – August 31 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Aug 31 - 11:30a-12:30p Get Tickets $20.00 September 2025 Sat 20 September 20 @ 6:00 pm - 8:00 pm Opening Night Reception – Craig Drennen & Ahmad Hassan Taylor Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission […] Sun 21 September 21 @ 11:30 am - 12:30 pm Yoga in the Gallery – September 21 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Sept 21  - 11:30a-12:30p Get Tickets $20.00 Tue 23 September 23 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story […] Get Tickets $7.00 12 tickets left Sun 28 September 28 @ 11:30 am - 12:30 pm Yoga in the Gallery – September 28 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Sept  28- 11:30a-12:30p Get Tickets $20.00 October 2025 Sun 5 October 5 @ 8:00 am - 5:00 pm Yoga in the Gallery – October 1 Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Yoga - Oct 1 - 11:30a-12:30p Get Tickets $20.00 Sun 5 October 5 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […]",EVENT,4,https://mariettacobbartmuseum.org/events/list/,7808,1478
"Sun 8 June 8 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,299,56
"June 8 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,293,54
No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All […],EVENT,1,https://mariettacobbartmuseum.org/events/list/,174,31
"Sun 15 June 15 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,310,57
"June 15 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,303,55
No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […],EVENT,1,https://mariettacobbartmuseum.org/events/list/,183,32
"Sun 22 June 22 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,310,57
"June 22 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,303,55
"Sat 28 June 28 @ 6:00 pm - 8:00 pm Opening Night Reception – Metro Montage XXV Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,334,60
"June 28 @ 6:00 pm - 8:00 pm Opening Night Reception – Metro Montage XXV Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,327,58
MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission […],EVENT,2,https://mariettacobbartmuseum.org/events/list/,180,31
"Sun 6 July 6 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […]",EVENT,2,https://mariettacobbartmuseum.org/events/list/,270,55
"July 6 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […]",EVENT,2,https://mariettacobbartmuseum.org/events/list/,264,53
We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […],EVENT,0,https://mariettacobbartmuseum.org/events/list/,150,31
"Sun 6 July 6 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,308,57
"July 6 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,302,55
"Sun 13 July 13 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,310,57
"July 13 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,303,55
"Sun 20 July 20 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,310,57
"July 20 @ 2:00 pm - 4:00 pm Open Clay Studio Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States No instruction provided. This is an open studio session. You need to have taken a pottery class with MCMA or have prior experience with pottery. Cost: $53 per session All supplies […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,303,55
"Sun 3 August 3 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […]",EVENT,2,https://mariettacobbartmuseum.org/events/list/,272,55
"August 3 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […]",EVENT,2,https://mariettacobbartmuseum.org/events/list/,266,53
"Fri 15 August 15 @ 6:00 pm - 8:00 pm Art of the Cocktail Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Art of the Cocktail is a special event night at MCMA.  Art lovers gather to enjoy the current exhibition(s), partake of the special cocktail presented by a local taproom, and […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,310,57
"August 15 @ 6:00 pm - 8:00 pm Art of the Cocktail Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Art of the Cocktail is a special event night at MCMA.  Art lovers gather to enjoy the current exhibition(s), partake of the special cocktail presented by a local taproom, and […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,303,55
"Art of the Cocktail is a special event night at MCMA.  Art lovers gather to enjoy the current exhibition(s), partake of the special cocktail presented by a local taproom, and […]",EVENT,1,https://mariettacobbartmuseum.org/events/list/,178,31
"Tue 26 August 26 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story […] Get Tickets $7.00 12 tickets left",EVENT,2,https://mariettacobbartmuseum.org/events/list/,327,61
"August 26 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story […] Get Tickets $7.00 12 tickets left",EVENT,2,https://mariettacobbartmuseum.org/events/list/,320,59
Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story […],EVENT,0,https://mariettacobbartmuseum.org/events/list/,166,31
"Sat 20 September 20 @ 6:00 pm - 8:00 pm Opening Night Reception – Craig Drennen & Ahmad Hassan Taylor Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,357,63
"September 20 @ 6:00 pm - 8:00 pm Opening Night Reception – Craig Drennen & Ahmad Hassan Taylor Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission […]",EVENT,3,https://mariettacobbartmuseum.org/events/list/,350,61
"Tue 23 September 23 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story […] Get Tickets $7.00 12 tickets left",EVENT,2,https://mariettacobbartmuseum.org/events/list/,330,61
"September 23 @ 11:15 am - 12:15 pm Toddler Time Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States Toddler Time is for kids ages 1-5 and their guardians. We’ll read a fun story and make an art project meant to develop your small artist’s motor skills. The story […] Get Tickets $7.00 12 tickets left",EVENT,2,https://mariettacobbartmuseum.org/events/list/,323,59
"Sun 5 October 5 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […]",EVENT,2,https://mariettacobbartmuseum.org/events/list/,273,55
"October 5 @ 1:00 pm - 4:00 pm Free Sunday Marietta Cobb Museum of Art 30 Atlanta Street, SE, Marietta, United States We offer the first Sunday free to the public as one of many ways we strive to reach our goal. Visitors can create an art piece to take home.  This […]",EVENT,2,https://mariettacobbartmuseum.org/events/list/,267,53
"« All Events Opening Night Reception – Metro Montage XXV June 28 @ 6:00 pm - 8:00 pm « Open Clay Studio Yoga in the Gallery – June 29 » MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission for members is free as a benefit. Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live Details Date: June 28 Time: 6:00 pm - 8:00 pm Event Category: Opening Night Website: https://mariettacobbartmuseum.org/opening-night-receptions Venue Marietta Cobb Museum of Art 30 Atlanta Street, SE Marietta , 30060 United States Phone 770-528-1444 « Open Clay Studio Yoga in the Gallery – June 29 »",EVENT,4,https://mariettacobbartmuseum.org/event/1858,714,122
« Open Clay Studio Yoga in the Gallery – June 29 »,EVENT,1,https://mariettacobbartmuseum.org/event/1858,50,12
"Skip to content Donate Hours for Tuesday: 11am – 7pm . Membership Hours for Tuesday: 11am – 7pm . Facebook Instagram Calendar-alt Shopping-cart Home Visit Exhibitions Membership Happenings Learn Community Outreach Get Involved About Sponsors Home Visit Exhibitions Membership Happenings Learn Community Outreach Get Involved About Sponsors « All Events Opening Night Reception – Metro Montage XXV June 28 @ 6:00 pm - 8:00 pm « Open Clay Studio Yoga in the Gallery – June 29 » MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission for members is free as a benefit. Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live Details Date: June 28 Time: 6:00 pm - 8:00 pm Event Category: Opening Night Website: https://mariettacobbartmuseum.org/opening-night-receptions Venue Marietta Cobb Museum of Art 30 Atlanta Street, SE Marietta , 30060 United States Phone 770-528-1444 « Open Clay Studio Yoga in the Gallery – June 29 » Contact 30 Atlanta Street, SE Marietta, GA 30060 770-528-1444 Navigation Art Pharmacy Visit Terms and Conditions Privacy Policy My Account Facilities Rental Chalktoberfest Membership Learn Exhibitions About Happenings Get Involved Community Outreach Stay Up-to-date on MCMA Join Our Email List Submit Our Generous Sponsors Scroll to Top",EVENT,4,https://mariettacobbartmuseum.org/event/1858,1391,216
"MCMA celebrates the opening of each exhibition by hosting an Opening Night Reception. The fun begins at 6:00 –  8:00 pm.  Admission is $10 and purchased at the door.  Admission for members is free as a benefit. Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live Details Date: June 28 Time: 6:00 pm - 8:00 pm Event Category: Opening Night Website: https://mariettacobbartmuseum.org/opening-night-receptions Venue Marietta Cobb Museum of Art 30 Atlanta Street, SE Marietta , 30060 United States Phone 770-528-1444",EVENT,4,https://mariettacobbartmuseum.org/event/1858,527,80
